"id","Carats","Cert","Clarity","Color","Cut","Depth","Fluroescence","Known_Conflict_Diamond","Measurements","Polish","Regions","Shape","Symmetry","Table","Vendor","Price","Retail","LogPrice","LogRetail"
6346,0.9,"AGSL","SI1","F","Excellent",62,"Faint",FALSE,"6.15x6.18x3.83","Very good","Botswana","Round","Excellent",58,3,"$ 6,050","$ 9,645",8.70781355102489,9.17419492533983
6347,0.9,"AGSL","VS2","D","Excellent",62.1,"Medium",FALSE,"6.18x6.2x3.84","Excellent","Australia","Round","Excellent",58,4,"$ 9,540","$ 13,660",9.16324876444233,9.52222713312478
6348,0.9,"AGSL","SI1","J","Excellent",62.1,"Faint",FALSE,"6.16x6.19x3.84","Excellent","Australia","Round","Excellent",58,2,"$ 3,955","$ 6,495",8.28273588020175,8.7787879291047
6349,0.9,"AGSL","SI2","E","Very good",62.2,"Faint",FALSE,"6.1x6.14x3.81","Excellent","Russia","Round","Very good",58,3,"$ 6,215","$ 10,200",8.73472100394481,9.23014299927236
6350,0.9,"AGSL","VS2","F","Very good",62.4,"None",FALSE,"6.16x6.2x3.86","Very good","Australia","Round","Excellent",NA,2,"$ 7,435","$ 12,205",8.91395385889425,9.40960098282706
6351,0.4,"AGSL","SI1","D","Excellent",62.4,"None",FALSE,"4.72x4.74x2.95","Excellent","Russia","ROUND","Excellent",56,1,"$ 1,320","$ 2,170",7.18538701558042,7.68248244653451
6352,0.4,"AGSL","VS2","D","Excellent",62.7,NA,FALSE,"4.67x4.7x2.94","Excellent","Russia","Round","Very good",56,1,"$ 1,425","$ 1,625",7.26192709270275,7.39326309476384
6353,0.4,"AGSL","SI1","E","Excellent",61.4,NA,FALSE,"4.75x4.76x2.92","Excellent","Russia","Round","Excellent",57,1,"$ 1,260","$ 1,630",7.13886699994552,7.39633529380081
6354,0.4,"AGSL","SI2","F","Excellent",61.4,"None",FALSE,"4.75x4.76x2.92","Excellent","Russia","Radiant","Very good",NA,1,"$ 1,035","$ 1,700",6.94215670569947,7.43838353004431
6355,0.4,"AGSL","SI1","F","Very good",61.7,NA,FALSE,"4.74x4.76x2.93","Excellent","Botswana","Round","Excellent",57,1,"$ 1,110","$ 1,460",7.01211529430638,7.28619171470238
6356,0.4,"AGSL","VS2","I","Excellent",NA,"Faint",FALSE,"4.71x4.74x2.94","Excellent","Botswana","Round","Excellent",NA,1,"$ 955","$ 1,245",6.86171134048073,7.12689080889881
6357,0.4,NA,"SI1","I","Excellent",62.6,"None",FALSE,"4.68x4.72x2.95","Excellent","Canada","Round","Excellent",NA,1,"$ 860","$ 995",6.75693238924755,6.90274273715859
6358,0.4,"AGSL","SI1","J","Very good",NA,"None",FALSE,"4.7x4.74x2.96","Very good","Russia","Round","Excellent",NA,1,"$ 865","$ 1,420",6.76272950693188,7.25841215059531
6359,1.33,"AGSL","VS2","G"," ",60.4,"Faint Y",FALSE,"7.08x7.17x4.3","Very good","Botswana","Round","Good",59,4,"$ 13,095","$ 17,175",9.47998575694181,9.75121011709055
6360,1.28,"AGSL","VS2","J","Excellent",NA,"None",FALSE,"7.05x7.03x4.26","Excellent","Canada","Asscher","Excellent",NA,2,"$ 6,855","$ 11,605",8.83273359199642,9.35919131870854
6361,1.28,"AGSL","VS1","J","Excellent",62.5,"Faint",FALSE,"6.94x6.9x4.32","Excellent","Angola","Round","Excellent",58,2,"$ 6,895","$ 11,670",8.8385517902274,9.3647767252806
6362,1.28,"AGSL","VVS2","H","Excellent",62.4,"Faint",FALSE,"6.94x6.89x4.32","Excellent","DR Congo","Asscher","Excellent",NA,3,"$ 10,380","$ 15,055",9.24763615671988,9.61946544091583
6363,0.9,"AGSL","SI1","H","Excellent",NA,NA,FALSE,"6.19x6.13x3.79","Excellent","Russia","Round","Very good",60,1,"$ 5,185","$ 8,105",8.55352512066363,9.00023643416978
6364,0.7,"GemEx","SI2","G","Good",65.2,"None",FALSE,"5.35x5.51x3.57","Very good","Angola","Round","Very good",58,1,"$ 2,555","$ 4,195",7.8458075026378,8.34164861890131
6365,0.7,"AGSL","VS1","H","Good",NA,"None",FALSE,"5.65x5.67x3.47","Very good","Angola","Round","Very good",59,1,"$ 3,375","$ 5,545",8.12415060330663,8.62065189978447
6366,0.7,"AGSL","VS2","H","Good",64.2,"None",FALSE,"5.47x5.5x3.52","Good","Canada","Emerald","Good",NA,1,"$ 2,910","$ 4,775",7.97590836016554,8.47114925291483
6367,1.02,"AGSL","VVS1","H","Excellent",60.5,NA,TRUE,"6.51x6.57x3.96","Excellent","Zimbabwe","Round","Excellent",56,4,"$ 14,615","$ 1,100",9.58980367754535,7.00306545878646
6368,1.02,"AGSL","SI2","J","Excellent",NA,"Faint",FALSE,"6.48x6.51x3.98","Excellent","Canada","Round","Excellent",56,1,"$ 5,835","$ 9,875",8.67162954472066,9.19776158976932
6369,1.02,"AGSL","SI1","E","Excellent",61.6,"Faint",FALSE,"6.45x6.48x3.98","Excellent","Australia","Round","Excellent",NA,4,"$ 10,305","$ 15,425",9.24038449332456,9.64374484877359
6370,1.02,"AGSL","VS1","F","Excellent",61.6,"Faint",FALSE,"6.48x6.51*4","Excellent","Botswana","Marquise","Excellent",56,4,"$ 13,750","$ 17,580",9.52879410309472,9.77451717123917
6371,1.02,"AGSL","VS2","E","Excellent",62.4,"Faint",FALSE,"6.45x6.48x4.04","Excellent","Australia","Round","Excellent",56,4,"$ 13,490","$ 18,545",9.5097039492018,9.82795548992369
6372,1.02,"GemEx","VS1","E","Excellent",62.5,"Medium",FALSE,"6.4x6.46x4.02","Excellent","DR Congo","Radiant","Excellent",56,4,"$ 12,915","$ 18,155",9.46614470552994,9.80670128384844
6373,1.02,"AGSL","VS2","E","Excellent",NA,"None",FALSE,"6.4x6.44x4.01","Excellent","Russia","Round","Excellent",56,3,"$ 11,715","$ 19,825",9.3686253509419,9.89469904650305
6374,1.02,"AGSL","SI1","H","Excellent",NA,"None",FALSE,"6.41x6.45x4.02","Excellent","Botswana","Round","Very good",56,2,"$ 7,500","$ 11,315",8.9226582995244,9.33388455806764
6375,1.02,"GemEx","SI2","F","Very good",NA,"None",FALSE,"6.5x6.55*3.97","Very good","Russia","Radiant","Very good",NA,3,"$ 7,185","$ 12,160",8.87975079851313,9.40590715552016
6376,1.02,NA,"SI2","G","Excellent",62.1,"None",FALSE,"6.43x6.51x4.02","Excellent","DR Congo","Round","Very good",NA,4,"$ 6,590","$ 7,875",8.79330862749655,8.97144846369383
6377,1.02,"AGSL","SI1","I","Excellent",62.3,"None",FALSE,"6.41x6.44x4","Excellent","Russia","Round","Excellent",57,3,"$ 7,160","$ 12,120",8.87626525995469,9.40261225962331
6378,1.02,"AGSL","VS1","D","Excellent",62.5,"None",FALSE,"6.43x6.45x4.02","Excellent","Russia","Round","Excellent",NA,4,"$ 20,365","$ 26,610",9.92157302008251,10.1890423639717
6379,1.41,NA,"SI2","G","Excellent",62.7,"Strong",FALSE,"7.16x7.11x4.47","Excellent","Canada","Round","Excellent",58,2,"$ 7,035","$ 15,040",8.85865296954849,9.61846859750383
6380,1.14,"AGSL","SI1","F","Excellent",NA,NA,FALSE,"6.85x6.88x4.05","Excellent","Russia","Round","Excellent",59,2,"$ 8,095","$ 11,190",8.99900186611174,9.32277580130597
6381,1.01,"AGSL","VS2","F","Very good",61.8,"Medium",FALSE,"6.51x6.55x4.04","Good","Botswana","Round","Excellent",55,3,"$ 6,870","$ 11,230",8.83491938521639,9.32634404773249
6382,1.01,"AGSL","VS2","D","Very good",60.5,"Strong",FALSE,"6.53x6.56x3.96","Excellent","Russia","Emerald","Very good",60,2,"$ 7,725","$ 13,075",8.95221710176595,9.47845728893312
6383,1.03,"GemEx","SI1","E","Excellent",NA,"Medium",FALSE,"6.46x6.49x3.99","Very good","Russia","Pear","Very good",NA,3,"$ 7,405","$ 12,530",8.9099107267019,9.43588104789011
6384,2.19,"AGSL","SI2","I","Excellent",61,"None",FALSE,"8.33x8.37x5.1","Very good","South Africa","Round","Excellent",60,2,"$ 19,430","$ 22,545",9.87457354237149,10.0232685908552
6385,1.01,"AGSL","VS2","E","Very good",60.2,"None",FALSE,"6.45x6.5x3.9","Very good","Zimbabwe","Oval","Very good",58,2,"$ 10,600","$ 17,630",9.26860928010016,9.77735727539192
6386,1.01,"AGSL","SI2","F","Excellent",NA,"Faint",FALSE,"6.5x6.53x3.92","Excellent","Russia","Round","Excellent",58,2,"$ 7,360","$ 12,460",8.90381521172292,9.43027879234144
6387,1.01,"AGSL","VS1","D","Excellent",NA,"None",FALSE,"6.45x6.49x3.92","Excellent","Botswana","Round","Excellent",58,4,"$ 18,955","$ 23,005",9.84982302795044,10.0434668625896
6388,1.01,"AGSL","SI2","F","Excellent",61,"None",FALSE,"6.44x6.46x3.93","Excellent","Russia","Round","Excellent",58,3,"$ 7,860","$ 13,300",8.96954188542325,9.49551931420985
6389,0.55,"AGSL","VS1","G","Excellent",NA,NA,FALSE,"5.24x5.26x3.28","Excellent","DR Congo","Marquise","Excellent",56,1,"$ 2,300","$ 3,400",7.74066440191724,8.13153071060425
6390,0.55,"AGSL","VVS2","E","Very good",59.4,"None",FALSE,"5.33x5.37x3.18","Excellent","South Africa","Round","Very good",63,1,"$ 2,780","$ 4,485",7.93020620668468,8.4084937744929
6391,1.13,"GemEx","SI2","H","Excellent",62.1,"None",FALSE,"6.66x6.68x4.14","Excellent","Canada","Round","Excellent",57,1,"$ 6,465","$ 10,940",8.77415829120596,9.30018107597597
6392,2.19,"AGSL","VVS2","L","Excellent",61.8,"Faint",FALSE,"8.31x8.33x5.14","Excellent","Botswana","ROUND","Excellent",58,2,"$ 20,285","$ 31,205",9.91763697564055,10.3483336173681
6393,2.19,"AGSL","SI2","J","Excellent",62.4,"None",FALSE,"8.24x8.29x5.16","Excellent","South Africa","Round","Excellent",NA,3,"$ 18,790","$ 28,805",9.84108009240751,10.2683042621665
6394,0.9,NA,"VS2","H","Good",62.8,NA,FALSE,"6.03-6.1x3.81","Good","Australia","Round","Good",59,1,"$ 3,800","$ 7,720",8.24275634571448,8.95156964301882
6395,0.9,"AGSL","VS2","F","Good",58.9,"None",FALSE,"6.14x6.19x3.63","Excellent","Russia","Round","Very good",NA,2,"$ 5,575","$ 9,155",8.62604759632832,9.12205545710861
6396,0.69,"AGSL","VS1","F","Good",62,"None",FALSE,"5.54x5.63x3.47","Good","Russia","Marquis","Good",62,2,"$ 2,775","$ 5,350",7.92840602618053,8.58485183989005
6397,0.51,"AGSL","SI2","Ffg"," ",57.3," ",FALSE,"5.18x5.25x2.99"," ","Russia","Oval "," ",0,2,"$ 2,190","$ 4,490",7.69165682281055,8.4096079807363
6398,2.18,"AGSL","VVS2","K","Excellent",61,NA,FALSE,"8.36x8.39x5.11","Excellent","Other/Unknown","Oval","Excellent",NA,3,"$ 17,750","$ 26,730",9.78414079490356,10.193541809133
6399,1.01,"GemEx","SI2","G","Excellent",61.1,"None",FALSE,"6.45x6.46*3.95","Very good","Russia","Round","Excellent",58,4,"$ 8,095","$ 11,520",8.99900186611174,9.35183993424988
6400,1.01,NA,"SI2","E","Excellent",NA,"None",FALSE,"6.44x6.46x3.96","Very good","Australia","Round","Excellent",NA,2,"$ 6,720","$ 13,760",8.81284343351719,9.52952111148733
6401,1.01,"AGSL","VS1","F","Very good",61.4,"None",FALSE,"6.37x6.42x3.93","Excellent","Canada","Princess","Excellent",58,2,"$ 10,935","$ 18,510",9.29972393311087,9.82606640556754
6402,1.01,"GemEx","SI2","J","Excellent",61.6,"None",FALSE,"6.43x6.46x3.97","Excellent","Other/Unknown","Round","Excellent",NA,2,"$ 5,710","$ 9,665",8.64997430265006,9.17626639164243
6403,1.01,"AGSL","SI2","E","Excellent",61.8,"None",FALSE,"6.4x6.46x3.97","Excellent","South Africa","Round","Very good",NA,3,"$ 7,715","$ 13,050",8.95092176479726,9.47654341275084
6404,1.01,"AGSL","SI1","F","Excellent",61.8,"None",FALSE,"6.43x6.45x3.98","Excellent","Botswana","Emerald","Excellent",58,2,"$ 8,880","$ 12,360",9.09155683598622,9.42222073101168
6405,1.01,NA,"SI2","G","Excellent",61.8,"None",FALSE,"6.44x6.46x3.99","Excellent","Russia","Princess","Excellent",NA,2,"$ 7,285","$ 11,630",8.89357271862931,9.36134324551271
6406,1.01,"AGSL","VS2","D","Excellent",61.9,"Faint",FALSE,"6.38x6.41x3.96","Excellent","South Africa","Radiant","Excellent",NA,3,"$ 12,645","$ 21,215",9.44501715910407,9.96246375763643
6407,1.01,"AGSL","VS1","F","Excellent",62.1,"None",TRUE,"6.32x6.42x3.96","Very good","Zimbabwe","Round","Very good",58,3,"$ 11,965","$ 1,765",9.38974100034247,7.4759059693674
6408,1.01,"AGSL","SI2","F","Very good",62.2,"None",FALSE,"6.39x6.41*3.98","Very good","Other/Unknown","Round","Excellent",58,2,"$ 7,610","$ 12,880",8.93721845085573,9.46343099965834
6409,1.01,NA,"VS1","D","Excellent",62.3,"None",FALSE,"6.4x6.45x4.01","Excellent","Canada","Pear","Excellent",58,2,"$ 12,135","$ 19,820",9.4038491181607,9.89444680788398
6410,1.01,"AGSL","VVS1","F","Excellent",59.9,"Faint",FALSE,"6.47x6.52x3.89","Excellent","Russia","Princess","Very good",62,2,"$ 12,920","$ 21,865",9.46653177733659,9.99264246384702
6411,1.01,"GemEx","I2","H","Very good",58.9,"None",FALSE,"6.5x6.55x3.84","Good","Russia","Radiant","Very good",63,2,"$ 3,535","$ 5,980",8.17046857833067,8.69617584694468
6412,1.01,"AGSL","SI1","G","Good",59.4,"None",FALSE,"6.57x6.61x3.91","Very good","Australia","Oval","Good",63,2,"$ 7,655","$ 12,960",8.94311430809178,9.46962296990626
6413,1.01,"AGSL","SI2","G","Very good",57.4,"None",FALSE,"6.65x6.67x3.82","Very good","Angola","Cushion","Very good",64,3,"$ 6,650","$ 11,250",8.8023721336499,9.32812340763257
6414,1.01,"AGSL","SI1","J","Very good",NA,"Medium",FALSE,"6.45x6.52x3.84","Very good","DR Congo","Round","Good",NA,1,"$ 5,220","$ 8,685",8.56025268087669,9.06935267867521
6415,1.04,"AGSL","VS2","D","Excellent",NA,"Strong",FALSE,"6.52x6.49x3.99","Excellent","DR Congo","Emerald","Excellent",57,3,"$ 8,785","$ 13,855",9.0808010006212,9.53640145729708
6416,1.04,"GemEx","VS1","E","Excellent",62.2,"None",FALSE,"6.5x6.47x4.04","Very good","Russia","Marquise","Excellent",57,4,"$ 11,960","$ 17,870",9.38932302750462,9.79087860815347
6417,1.04,"AGSL","VS1","I","Excellent",NA,"Faint",FALSE,"6.49x6.46X4.06","Excellent","South Africa","Radiant","Excellent",57,4,"$ 8,230","$ 10,815",9.01554129367111,9.28868933838716
6418,1.04,"AGSL","VS2","J","Excellent",60.4,"None",FALSE,"6.58x6.56x3.97","Excellent","Australia","Round","Excellent",59,2,"$ 5,300","$ 8,970",8.57546209954021,9.10164095505284
6419,1.04,"AGSL","VS2","J","Excellent",61.1,NA,FALSE,"6.54x6.49x3.98","Excellent","Canada","Round","Excellent",59,2,"$ 5,300","$ 7,830",8.57546209954021,8.96571778898485
6420,1,NA,"VS1","E","Excellent",62.3,"None",FALSE,"6.39x6.31x3.96","Excellent","Botswana","Round","Very good",58,2,"$ 7,560","$ 11,630",8.93062646917358,9.36134324551271
6421,1,"AGSL","SI2","E","Excellent",NA,"Faint",FALSE,"6.48x6.44x3.91","Excellent","Russia","Round","Excellent",NA,3,"$ 6,180","$ 10,455",8.72907355045174,9.25483561186273
6422,1,"GemEx","SI2","I","Excellent",60.9,"None",FALSE,"6.47x6.43x3.93","Excellent","Russia","Princess","Excellent",60,2,"$ 5,320","$ 9,005",8.57922858233569,9.10553525761006
6423,1.17,"AGSL","VS1","H","Excellent",62.5,"None",FALSE,"6.73x6.7X4.2","Excellent","Russia","Pear","Excellent",58,4,"$ 10,600","$ 14,670",9.26860928010016,9.59355987113703
6424,1.07,"GemEx","SI1","E","Excellent",62.4,"Medium",FALSE,"6.58x6.54x4.1","Excellent","South Africa","Oval ","Excellent",NA,4,"$ 6,880","$ 11,880",8.83637393092739,9.38261159291664
6425,1.07,"AGSL","VS2","H","Excellent",62.7,"None",FALSE,"6.55x6.52x4.1","Excellent","South Africa","Emerald","Excellent",NA,2,"$ 7,520","$ 12,555",8.92532141694389,9.43787427159169
6426,2.51,NA,"SI2","K","Excellent",62.9,"None",FALSE,"8.69x8.64x5.45","Excellent","Russia","Round","Excellent",56,3,"$ 16,305","$ 23,000",9.69922708822342,10.0432494949113
6427,1.07,"AGSL","SI1","F","Excellent",62.8,"Faint",FALSE,"6.54x6.49x4.09","Excellent","Russia","Round","Excellent",57,4,"$ 9,360","$ 13,380",9.14420056947164,9.50151633368222
6428,2.09,"AGSL","VS2","I","Excellent",62.1,"None",FALSE,"8.21x8.16x5.08","Excellent","Russia","Round","Excellent",59,4,"$ 25,895","$ 32,205",10.161805178858,10.379876998981
6429,2.09,"AGSL","SI2","K","Very good",61.2,"None",FALSE,"8.23x8.2X5.03","Excellent","Russia","Round","Excellent",61,3,"$ 12,910","$ 19,865",9.46575748384069,9.8967146682487
6430,1.13,"AGSL","SI2","J","Excellent",NA,"None",FALSE,"6.65*6.63x4.17","Excellent","Russia","Round","Excellent",55,1,"$ 5,290","$ 8,950",8.57357352485234,9.0994088112689
6431,2.57,"AGSL","VS1","F","Excellent",61.9,"None",FALSE,"8.76x8.69x5.41","Excellent","Botswana","Marquis","Excellent",58,2,"$ 47,655","$ 92,065",10.7717428353717,11.4302501283013
6432,0.7,"AGSL","SI1","F","Very good",62.9,"None",FALSE,"5.6x5.66x3.55","Excellent","South Africa","Round","Good",58,1,"$ 2,645","$ 4,265",7.8804263442924,8.35819745992578
6433,1.01,"AGSL","VS1","F","Excellent",61.5,"None",FALSE,"6.48x6.45x3.98","Excellent","Other/Unknown","Round","Excellent",57,4,"$ 11,150","$ 16,550",9.31919477688827,9.71414138080521
6434,1.01,"AGSL","VS2","G","Excellent",60.6,"Faint",FALSE,"6.52x6.48x3.94","Very good","Australia","Radiant","Excellent",59,2,"$ 7,555","$ 12,785",8.92996487470684,9.45602788772529
6435,1.01,"AGSL","VS2","J","Very good",NA,"Faint",FALSE,"6.48x6.4x3.9","Excellent","Australia","Round","Very good",60,2,"$ 4,805","$ 8,130",8.47741232140439,9.00331620254186
6436,1.01,"AGSL","VS2","H","Excellent",58.8,"Faint",FALSE,"6.57x6.54x3.85","Excellent","Australia","Round","Excellent",61,3,"$ 7,190","$ 12,170",8.88044645071509,9.40672918598157
6437,0.82,"AGSL","VVS2","E","Excellent",63,"None",FALSE,"5.99x5.97-3.76","Very good","South Africa","Round","Very good",NA,2,"$ 5,220","$ 8,010",8.56025268087669,8.9884460400624
6438,1.3,"AGSL","VS1","D","Excellent",62,"None",FALSE,"6.97x6.93x4.31","Excellent","Russia","Marwuise","Excellent",58,2,"$ 14,205","$ 27,910",9.56134929428829,10.2367403265304
6439,1.3,"AGSL","VVS2","J","Excellent",62.2,"None",TRUE,"6.99x6.95x4.33","Excellent","DR Congo","Round","Excellent",NA,2,"$ 7,340","$ 1,480",8.90109412160856,7.29979736675816
6440,2.51,"AGSL","SI1","H","Excellent",61.5,"Faint",FALSE,"8.68x8.73x5.36","Excellent","Botswana","Oval","Excellent",60,2,"$ 32,830","$ 40,560",10.3990980104956,10.6105376382651
6441,1.53,"AGSL","SI2","E","Excellent",61.8,"Strong",FALSE,"7.38x7.35x4.55","Excellent","Australia","Princess","Excellent",57,2,"$ 10,735","$ 16,520",9.28126471031288,9.71232704707497
6442,1.53,"AGSL","VVS2","H","Excellent",NA,"Faint",FALSE,"7.43x7.39x4.56","Excellent","Canada","Princess","Excellent",59,4,"$ 16,515","$ 22,695",9.71202433782489,10.0298999148906
6443,1.15,"AGSL","VVS2","F","Excellent",61.1,"None",FALSE,"6.78x6.79x4.15","Excellent","Angola","Round","Excellent",59,3,"$ 11,825","$ 20,010",9.37797121336013,9.90398742757778
6444,1.26,"GemEx","VS1","I","Excellent",62,"None",FALSE,"6.94x6.91x4.29","Excellent","Russia","Round","Excellent",57,2,"$ 9,000","$ 15,230",9.10497985631836,9.63102244588921
6445,0.58,"AGSL","SI2","E","Good",62.3,"None",FALSE,"5.35x5.32x3.32","Excellent","Angola","Radiant","Good",64,1,"$ 1,805","$ 2,965",7.49831587076698,7.99463231143183
6446,0.51,"AGSL","VS2","D","Excellent",61.2,"None",FALSE,"5.16x5.18x3.16","Excellent","Botswana","Round","Excellent",NA,1,"$ 2,735","$ 4,400",7.91388671485608,8.38935981990635
6447,0.7,NA,"I1","E","Very good",NA,"None",FALSE,"5.54x5.61x3.6","Excellent","Australia","Round","Very good",53,1,"$ 2,040","$ 3,200",7.62070508683826,8.07090608878782
6448,0.7,"GemEx","SI2","K","Excellent",NA,"None",FALSE,"5.71x5.74x3.52","Excellent","DR Congo","Emerald","Excellent",55,1,"$ 1,650","$ 2,515",7.40853056689463,7.83002808253384
6449,0.7,"AGSL","SI1","M","Excellent",62.2,"None",TRUE,"5.73x5.74x3.57","Excellent","DR Congo","Round","Excellent",NA,1,"$ 1,425","$ 225",7.26192709270275,5.41610040220442
6450,1.71,"AGSL","SI2","F","Very good",63.6,"None",FALSE,"7.51x7.54x4.78","Excellent","Botswana","Oval","Very good",59,3,"$ 16,565","$ 20,875",9.715047314734,9.94630754971906
6451,0.41,"AGSL","I1","E","Very good",58.8,"None",FALSE,"4.85x4.88x2.86","Good","Russia","Round","Very good",62,1,"$ 870","$ 1,425",6.76849321164863,7.26192709270275
6452,1.55,"AGSL","SI2","J","Excellent",60.9,"None",TRUE,"7.51x7.48x4.57","Very good","DR Congo","Princess","Very good",57,4,"$ 10,335","$ 1,020",9.24329147211587,6.92755790627832
6453,1.55,"AGSL","VS2","I","Excellent",61.1,"None",FALSE,"7.52x7.48x4.58","Excellent","DR Congo","Marquise","Excellent",58,3,"$ 12,695","$ 19,235",9.44896349413878,9.8644868151864
6454,0.54,NA,"SI1","E","Excellent",61.1,"None",FALSE,"5.27x5.23x3.21","Excellent","Russia","Pear","Very good",NA,2,"$ 1,590","$ 2,495",7.37148929521428,7.82204400818562
6455,0.54,"AGSL","SI2","J","Very good",59.4,"None",FALSE,"5.32x5.31x3.15","Good","Russia","Oval","Good",60,1,"$ 1,145","$ 1,880",7.04315991598834,7.539027055824
6456,0.54,"AGSL","VS1","J","Excellent",61.6,"None",FALSE,"5.2x5.19x3.2","Excellent","Canada","Round","Excellent",60,1,"$ 1,545","$ 2,535",7.34277918933185,7.83794891602528
6457,0.6,"AGSL","VS2","I","Excellent",61,"None",FALSE,"5.47x5.44x3.33","Excellent","Russia","Round","Excellent",57,1,"$ 1,980","$ 3,255",7.59085212368858,8.08794755464267
6458,0.6,"AGSL","VS1","I","Excellent",62.3,"None",FALSE,"5.4x5.36x3.35","Excellent","Angola","Round","Excellent",NA,1,"$ 2,045","$ 3,355",7.6231530684769,8.11820704940578
6459,0.6,"AGSL","SI1","E","Very good",62.4,"None",FALSE,"5.39x5.36x3.35","Excellent","Zimbabwe","Round","Excellent",58,2,"$ 2,400","$ 3,725",7.78322401633604,8.22282213081366
6460,0.6,"AGSL","VS2","J","Excellent",62.4,"None",FALSE,"5.4x5.37x3.36","Excellent","Canada","Princess","Very good",58,1,"$ 1,620","$ 2,660",7.39018142822643,7.88608140177575
6461,0.6,"AGSL","IF","J","Excellent",NA,"None",FALSE,"5.48x5.45x3.32","Excellent","Other/Unknown","Round","Excellent",59,1,"$ 2,310","$ 3,790",7.74500280351584,8.24012129807647
6462,1.75,"AGSL","SI2","G","Very good",62.8,"None",FALSE,"7.56x7.59x4.76","Very good","Canada","Marquise","Very good",60,2,"$ 17,290","$ 26,600",9.75788357867734,10.1886664947698
6463,1.45,"AGSL","VVS2","D","Excellent",62.2,"None",FALSE,"7.2X7.23x4.49","Excellent","Botswana","Round","Excellent",59,2,"$ 25,785","$ 38,285",10.1575482064851,10.5528134535472
6464,0.82,"AGSL","SI1","F","Excellent",NA,"None",FALSE,"5.98x6x3.71","Excellent","Russia","Round","Excellent",57,1,"$ 5,105","$ 8,380",8.53797573059877,9.03360319347613
6465,0.82,"AGSL","SI2","E","Excellent",NA,"None",FALSE,"5.95x5.99x3.73","Excellent","Russia","Emerald","Excellent",NA,1,"$ 4,640","$ 7,620",8.4424696452203,8.93853164868069
6466,0.82,NA,"SI1","E","Excellent",62.6,"None",FALSE,"5.95x5.98x3.73","Excellent","Russia","Round","Excellent",57,3,"$ 4,400","$ 5,985",8.38935981990635,8.69701161799207
6467,0.82,"AGSL","VS1","F","Excellent",61.5,"Faint",FALSE,"6x6.03x3.7","Excellent","Russia","Round","Excellent",58,3,"$ 6,000","$ 9,850",8.69951474821019,9.19522673416613
