;id;Carats;Cert;Clarity;Color;Cut;Depth;Fluroescence;Known_Conflict_Diamond;Measurements;Polish;Regions;Shape;Symmetry;Table;Vendor;Offers;Price;Difference;Retail
2124;10175;0,9;GemEx;SI2;E;Very good;61,4;Medium;;6.18x6.26x3.82;Excellent;South Africa;Princess;Good;60,0;3;;180109,58777858072;127007,54949564784;307117,13727422856
2125;10176;0,9;AGSL;VS2;D;Excellent;62,0;None;;6.14-6.17x3.82;Excellent;Australia;Round;Excellent;60,0;2;;82073,24223398205;70677,95145346473;152751,19368744676
2126;10177;0,9;AGSL;VS1;L;Excellent;;;;6.12X6.14x3.84;Excellent;Russia;Oval ;Excellent;;2;;30090,503046972142;37716,77144890192;67807,27449587407
2127;10178;0,9;AGSL;SI1;I;Excellent;60,0;None;;6.24x6.26x3.75;Excellent;Australia;Pear;Excellent;59,0;1;;50794,38307707247;45158,78344257637;95953,16651964883
2128;10179;0,9;AGSL;SI2;E;Excellent;60,1;None;;6.2x6.23x3.74;Excellent;Canada;Round;Excellent;61,0;4;;67077,76959121265;51922,89015900105;119000,6597502137
2130;10181;0,9;AGSL;SI1;J;Very good;62,7;Faint;;6.09x6.14x3.83;Very good;South Africa;Round;Very good;61,0;3;;42367,53759365807;39495,45781192143;81862,9954055795
2131;10182;0,9;AGSL;SI2;E;Very good;;None;;6.23x6.29x3.69;Very good;Russia;Princess;Very good;;3;;34431,43528408915;38231,37118431638;72662,80646840553
2132;10183;0,81;AGSL;VS2;D;Very good;;;;5.86x5.91x3.71;Excellent;Russia;Princess;Very good;;2;;105470,52971536713;85622,09803870987;191092,627754077
2133;10184;0,81;GemEx;VS2;E;Very good;60,3;Faint;;6.02x6.05x3.64;Very good;DR Congo;Round;Good;;1;;38027,53992117733;16950,3786431987;54977,91856437603
2134;10185;0,81;AGSL;SI1;E;Excellent;59,7;Medium;;6.06x6.08x3.62;Excellent;Botswana;Round;Excellent;;2;;25444,1460392402;31279,882939431638;56724,028978671835
2135;10186;0,81;AGSL;SI1;F;Good;58,0;Faint;;6.11x6.12x3.55;Very good;Russia;Round;Good;;1;;68318,93290641083;56370,702438739;124689,63534514983
2136;10187;0,81;AGSL;SI1;F;Very good;62,2;None;;5.91x5.99x3.7;Excellent;Australia;Round;Very good;61,0;2;;36739,11271227306;41867,31849951429;78606,43121178735
2137;10188;0,9;AGSL;SI2;D;Excellent;61,4;None;;6.19x6.22x3.81;Excellent;Russia;Round;Excellent;58,0;3;;329345,06130797917;225654,143434176;554999,2047421552
2138;10189;0,4;GemEx;SI1;E;Excellent;61,3;None;False;4.77x4.79x2.93;Very good;Russia;Emerald;Very good;;1;;127337,26282098795;93852,49171217461;221189,75453316257
2139;10190;0,4;AGSL;SI1;E;Excellent;61,5;None;;4.72x4.75x2.91;Excellent;Botswana;Round;Very good;57,0;1;;118405,43502952524;84717,5040888861;203122,93911841133
2140;10191;0,4;AGSL;VS1;D;Excellent;;None;False;4.69x4.75x2.93;Excellent;DR Congo;Round;Very good;57,0;1;;137882,15441895794;80435,12685640276;218317,2812753607
2141;10192;1,33;AGSL;VS2;E;Excellent;62,6;Strong;;6.98x7.02x4.38;Excellent;Russia;Round;Excellent;;2;;65701,50196392248;60348,184685335145;126049,68664925762
2142;10193;0,9;GemEx;SI1;J;Excellent;59,8;None;;6.26x6.23x3.73;Excellent;Russia;Round;Very good;;1;;26429,638168324178;29723,92970392584;56153,567872250016
2143;10194;0,7;AGSL;SI1;H;Good;62,4;None;;5.53x5.62x3.48;Good;Russia;Round;Good;;1;;91269,7270439961;70956,33390174102;162226,06094573712
2144;10195;1,02;AGSL;VVS1;D;Excellent;62,3;None;;6.45x6.48x4.03;Excellent;Russia;Round;Excellent;;3;;95913,49392626206;77304,29578838682;173217,78971464888
2145;10196;1,02;AGSL;SI1;E;Very good;;None;;6.63x6.63x3.92;Very good;Russia;Round;Very good;56,0;3;;63472,4129778951;56687,42091522481;120159,83389311991
2146;10197;1,02;AGSL;VS2;D;Excellent;;Faint;;6.44x6.47x4.02;Excellent;Canada;Radiant;Excellent;;4;;86357,6447018033;64175,58831532582;150533,23301712913
2147;10198;1,02;AGSL;VS2;E;Excellent;62,5;None;;6.42x6.49*4.03;Excellent;Canada;Asscher;Excellent;;4;;87259,31111819553;64748,613107985395;152007,92422618094
2148;10199;1,41;AGSL;SI2;H;Excellent;62,1;Strong;;7.19x7.15x4.45;Excellent;South Africa;Emerald;Excellent;;4;;32874,03264962125;22529,42438384187;55403,45703346312
2149;10200;1,03;AGSL;SI2;H;Excellent;61,5;None;;6.48*6.51x4;Very good;Australia;Round;Very good;56,0;1;;43963,32001015287;40817,52327539784;84780,84328555071
2150;10201;0,55;AGSL;VVS2;G;Good;;None;;5.21x5.31x3.26;Very good;Russia;Pear;Good;;1;;106199,33732910294;80444,36260346696;186643,6999325699
2151;10202;2,19;AGSL;SI2;H;Excellent;62,6;None;;8.25x8.31x5.18;Excellent;Russia;Round;Excellent;57,0;2;;40028,136538440405;44032,31150612245;84060,44804456286
2152;10203;1,01;GemEx;SI2;E;Excellent;61,6;None;;6.4x6.42x3.95;Very good;Other/Unknown;Marquise;Very good;58,0;4;;19621,327346789814;18590,79110853649;38212,1184553263
2153;10204;1,01;AGSL;VS1;G;Excellent;;None;;6.39x6.46x3.97;Very good;Zimbabwe;Princess;Very good;;3;;68163,57362569266;36591,316074857656;104754,88970055032
2154;10205;1,01;AGSL;SI2;F;Excellent;61,9;None;;6.37x6.4x3.95;Very good;Canada;Round;Excellent;58,0;2;;55956,773167456515;58032,18577553687;113988,95894299338
2155;10206;1,01;AGSL;SI2;G;Excellent;62,1;None;;6.41x6.42x3.99;Excellent;Russia;Radiant;Excellent;58,0;3;;135181,82146882504;102260,00539349839;237441,82686232345
2156;10207;1,01;AGSL;I1;H;Good;57,1;None;;6.51x6.55x3.73;Good;Russia;Round;Good;64,0;3;;22013,847472656013;30339,77674138502;52353,62421404103
2157;10208;1,01;AGSL;VS1;I;Good;61,8;Faint;;6.31x6.5*3.96;Very good;Russia;Radiant;Fair;64,0;2;;58458,9423702489;55745,41127153174;114204,35364178065
2159;10210;1,07;AGSL;VS1;D;Excellent;60,6;Medium;;6.63x6.59x4.01;Excellent;DR Congo;Marquise;Excellent;61,0;4;;45351,09004580493;14094,037449078442;59445,127494883374
2160;10211;1,05;AGSL;VS2;J;Excellent;60,3;;;6.6-6.59x3.98;Excellent;Russia;Round;Excellent;;1;;19963,278387831466;25639,83745288571;45603,115840717175
2161;10212;1,26;AGSL;SI2;Ffancy darkbrown; ;62,1;;;6.79x6.98x4.28;Very good;Botswana;Round;Good;59,0;2;;65383,29155638185;56661,90911107711;122045,20066745896
2162;10213;0,77;AGSL;I1;E;Good;58,7;Strong;;6x6.05x3.54;Very good;Zimbabwe;Princess;Good;63,0;2;;49470,9496825881;26955,96501209148;76426,91469467958
2163;10214;0,7;AGSL;VS2;L;Excellent;61,9;None;;5.69x5.72x3.53;Excellent;Canada;Round;Excellent;55,0;1;;44868,246073728085;45344,32725327859;90212,57332700668
2165;10216;0,82;AGSL;SI1;G;Very good;62,0;Faint;;5.96x6x3.7;Good;South Africa;Princess;Very good;58,0;1;;245492,30977709367;165188,03980588488;410680,3495829785
2166;10217;2,04;AGSL;SI2;F;Excellent;62,1;;;8.12x8.15x5.05;Excellent;Russia;Marquise;Very good;57,0;2;;29202,844677121167;37152,649015051466;66355,49369217263
2167;10218;2,04;AGSL;VVS2;F;Excellent;60,1;;;8.23x8.29x4.97;Excellent;Russia;Emerald;Excellent;60,0;2;;31764,368336889926;38780,542144203035;70544,91048109296
2168;10219;0,72;AGSL;SI1;E;Excellent;61,2;Strong;;5.79x5.75x3.53;Excellent;Canada;Princess;Excellent;61,0;2;;61125,302957007734;61316,87693977356;122442,1798967813
2169;10220;2,01;AGSL;SI2;J;Excellent;;Medium;;8.1x8.05X5.01;Excellent;DR Congo;Round;Excellent;57,0;3;;18827,79582717119;8170,76448041894;26998,56030759013
2170;10221;2,01;AGSL;SI1;J;Excellent;;None;;8.05x8x5.02;Excellent;Russia;Round;Excellent;57,0;3;;18198,663989373206;27915,160847167863;46113,82483654107
2171;10222;1,03;GemEx;SI2;H;Very good;62,6;None;False;6.44x6.4x4.02;Very good;Botswana;Round;Very good;59,0;1;;100829,15623958013;73522,0786254486;174351,23486502873
2172;10223;1,2;AGSL;SI1;G;Excellent;62,5;None;;6.77x6.74x4.22;Excellent;Botswana;Round;Excellent;;2;;48801,69510410279;46124,01427958218;94925,70938368497
2173;10224;2,01;AGSL;SI2;H;Excellent;60,9;Medium;;8.2x8.14*60.9;Excellent;Russia;Round;Excellent;59,0;2;;53763,694833336325;52761,49926437276;106525,19409770909
2174;10225;0,71;AGSL;SI1;E;Very good;63,8;None;;5.58x5.6x3.57;Very good;Botswana;Emerald;Excellent;;1;;87026,07392491764;64775,37076345422;151801,44468837185
2175;10226;1,0;AGSL;SI2;D;Very good;62,5;None;;6.34x6.38x3.97;Excellent;South Africa;Pear;Very good;57,0;2;;66734,984735499;57225,53575569001;123960,52049118902
2176;10227;1,0;AGSL;SI2;D;Excellent;61,6;None;;6.39x6.43x3.95;Excellent;Russia;Round;Excellent;58,0;4;;209416,97369811274;138504,99939658729;347921,9730947
2177;10228;1,0;AGSL;VVS2;H;Good;58,4;None;;6.57x6.6x3.85;Very good;Botswana;Round;Good;59,0;4;;155423,14196378924;100706,92679575038;256130,06875953963
2178;10229;1,0;AGSL;SI2;F;Excellent;60,0;None;False;6.47x6.49x3.89;Excellent;Botswana;Pear;Excellent;60,0;1;;53265,68894710442;43320,05508315499;96585,7440302594
2179;10230;1,11;AGSL;VS1;F;Excellent;62,2;Faint;;6.65*6.67x4.14;Excellent;Canada;Emerald;Excellent;55,0;3;;101847,82881055895;84952,61633357574;186800,4451441347
2180;10231;1,11;AGSL;SI1;H;Excellent;60,3;None;;6.71x6.74x4.05;Excellent;Russia;Round;Excellent;58,0;2;;32198,343120681824;39056,340716691586;71254,6838373734
2181;10232;1,11;AGSL;SI2;J;Excellent;61,7;;;6.64x6.67x4.11;Excellent;Australia;Round;Excellent;58,0;2;;31162,996912606377;38323,59929043606;69486,59620304244
2182;10233;1,11;AGSL;SI2;D;Excellent;;Faint;;6.61x6.62x4.13;Excellent;Russia;Round;Excellent;58,0;2;;31355,752775482488;38520,85980149158;69876,61257697406
2183;10234;1,6;GemEx;VVS2;H;Excellent;62,4;None;;7.43x7.48x4.65;Excellent;Russia;Round;Excellent;57,0;4;;66749,76848083083;47812,10028160855;114561,86876243938
2185;10236;1,53;AGSL;VS2;L;Very good;;None;;7.62x7.63x4.48;Very good;Zimbabwe;Round;Very good;55,0;2;;82612,36263081427;48017,91313154112;130630,27576235539
2186;10237;1,53;AGSL;SI1;F;Excellent;61,6;None;;7.4x7.43x4.57;Excellent;Botswana;Round;Excellent;;4;;52969,14422092233;35595,61761706407;88564,7618379864
2187;10238;1,05;AGSL;VS1;L;Very good;60,5;None;;6.58x6.64x4;Good;Russia;Round;Very good;;2;;138220,72760053756;106435,42213677274;244656,1497373103
2188;10239;1,05;GemEx;I1;K;Excellent;;;;6.51x6.53x4;Very good;Botswana;Round;Excellent;57,0;2;;50868,56687179702;47412,15487875824;98280,72175055527
2189;10240;1,03;AGSL;SI2;D;Excellent;62,6;Faint;False;6.46*6.49x4.05;Excellent;DR Congo;Princess;Excellent;55,0;2;;38158,29375803685;22699,77302115406;60858,06677919091
2190;10241;1,03;AGSL;VS2;D;Excellent;;None;;6.51x6.53x4.01;Excellent;Australia;Round;Excellent;;2;;46940,212530919394;48350,296020035355;95290,50855095475
2191;10242;1,03;AGSL;SI2;E;Excellent;62,4;;;6.43x6.48x4.03;Excellent;Botswana;Round;Excellent;57,0;4;;63456,431348994694;42260,4721828696;105716,90353186429
2192;10243;0,7;AGSL;VS1;G;Excellent;62,3;;;5.66x5.72x3.55;Excellent;Russia;Oval ;Excellent;55,0;2;;222841,93632897126;160213,68170668592;383055,6180356572
2193;10244;0,7;AGSL;VS2;D;Excellent;60,6;None;;5.76x5.78x3.5;Excellent;Botswana;Round;Very good;;3;;141794,3924853086;102978,36274808038;244772,75523338898
2194;10245;0,7;AGSL;SI1;D;Excellent;;;;5.67*5.74x3.53;Excellent;Australia;Round;Very good;56,0;1;;254322,20317414164;174504,2761783828;428826,47935252445
2195;10246;0,7;AGSL;I1;E;Excellent;62,2;Medium;;5.67x5.71x3.54;Excellent;Russia;Round;Excellent;;1;;93351,1654821654;72279,12446794397;165630,28995010938
2196;10247;0,7;AGSL;SI1;G;Excellent;62,3;None;False;5.65x5.69x3.54;Excellent;Angola;Round;Excellent;56,0;1;;82051,18439727048;54837,33132326686;136888,51572053734
2197;10248;1,3;AGSL;VS2;H;Excellent;61,5;None;;6.99x7.01x4.3;Excellent;Russia;Round;Excellent;;2;;71175,1685882658;63826,795649966705;135001,96423823253
2198;10249;3,47;AGSL;SI2;H;Excellent;62,5;;;9.62*9.65x6.03;Excellent;Canada;Round;Excellent;;2;;14131,580073521493;31451,543350707132;45583,12342422862
2199;10250;1,3;AGSL;SI1;J;Excellent;62,1;None;;6.99x7.01x4.35;Excellent;DR Congo;Emerald;Excellent;55,0;3;;44075,944811776964;24216,40516739405;68292,349979171
2200;10251;1,3;AGSL;SI2;G;Excellent;62,5;None;;6.95x7x4.36;Excellent;Russia;Round;Excellent;55,0;4;;121725,7528329103;82775,6933685247;204501,446201435
2201;10252;3,47;AGSL;VS2;J;Excellent;;Medium;;9.64x9.69x6.01;Excellent;Russia;Marquise;Excellent;57,0;2;;6304,7906019800075;22600,534785027718;28905,325387007724
2202;10253;1,3;AGSL;VS1;E;Excellent;62,1;None;;6.96x7x4.33;Excellent;Russia;Round;Excellent;56,0;3;;60519,98014369215;54811,09816226051;115331,07830595266
2203;10254;1,28;AGSL;SI2;H;Excellent;;None;;6.94x6.96x4.3;Excellent;Botswana;Asscher;Excellent;57,0;4;;32813,89248636108;22786,602291406463;55600,49477776754
2204;10255;1,28;AGSL;SI2;K;Excellent;62,4;None;;6.91x6.93x4.32;Excellent;Australia;Round;Excellent;;3;;23216,465397793952;31029,300700753385;54245,766098547334
2207;10258;1,28;AGSL;SI2;E;Excellent;61,0;None;;6.96x7.01x4.26;Excellent;Australia;Radiant;Excellent;60,0;3;;53533,066246151866;50296,031278103525;103829,0975242554
2208;10259;1,25;AGSL;VVS2;H;Excellent;62,6;None;;6.87x6.89x4.32;Excellent;Russia;Marquise;Excellent;54,0;2;;81410,94038081341;70331,80781688768;151742,7481977011
2209;10260;1,25;AGSL;IF;I;Excellent;62,6;Faint;;6.85x6.92x4.31;Excellent;DR Congo;Round;Excellent;56,0;3;;63988,501486783614;36871,183533958465;100859,68502074208
2210;10261;1,25;AGSL;SI1;I;Excellent;;None;;6.86x6.9x4.31;Excellent;Australia;Oval;Excellent;;2;;158645,65816050753;119341,06229140254;277986,72045191005
2211;10262;1,25;AGSL;I3;H; ;;None;;6.79x6.87x4.29;Very good;Botswana;Round;Good;57,0;2;;29852,95265895442;34081,756729127046;63934,709388081465
2212;10263;1,25;AGSL;VS1;I;Excellent;;None;;6.82x6.88x4.33;Excellent;Other/Unknown;Round;Excellent;;3;;40932,747373817314;43092,70905536707;84025,45642918439
2213;10264;1,08;AGSL;SI2;I;Excellent;61,7;None;;6.58x6.6x4.06;Excellent;Canada;Radiant;Excellent;59,0;4;;24507,61989380807;24868,814771067748;49376,43466487582
2214;10265;1,1;AGSL;SI2;L;Excellent;62,0;Strong;;6.63*6.66x4.12;Excellent;Canada;Round;Excellent;57,0;1;;38590,24040820569;41354,54474679916;79944,78515500485
2215;10266;1,1;AGSL;SI2;E;Excellent;61,7;Faint;;6.63x6.65x4.1;Excellent;Russia;Round;Excellent;;2;;107137,24754853948;86681,32640012215;193818,57394866162
2216;10267;0,5;AGSL;I1;F;Excellent;61,5;Faint;;5.11*5.15x3.15;Excellent;South Africa;Pear;Excellent;57,0;1;;52946,61555459097;42821,880322186065;95768,49587677704
2217;10268;2,51;GemEx;SI2;D;Excellent;62,4;None;;8.69x8.72x5.43;Excellent;Russia;Round;Excellent;54,0;2;;26758,19972016661;35573,641754749566;62331,841474916175
2218;10269;2,51;AGSL;VS1;J;Excellent;62,4;Faint;;8.63x8.69x5.4;Excellent;Angola;Round;Excellent;;2;;15442,648827744033;18147,34631774372;33589,99514548775
2219;10270;2,51;AGSL;VS1;D;Excellent;62,8;;;8.6x8.67x5.42;Excellent;Russia;Round;Excellent;57,0;2;;35305,62136727914;41031,07044003701;76336,69180731615
2220;10271;0,5;AGSL;I1;I;Excellent;60,9;None;;5.12x5.14x3.12;Excellent;Botswana;Asscher;Excellent;59,0;1;;37417,22178691162;33248,07675132446;70665,29853823608
2221;10272;1,09;AGSL;SI2;F;Excellent;62,5;None;;6.54x6.56x4.09;Excellent;Other/Unknown;Round;Excellent;56,0;2;;20163,47008291907;32137,608435101938;52301,07851802101
2222;10273;1,09;AGSL;SI2;K;Excellent;62,6;None;;6.54x6.58x4.11;Excellent;DR Congo;Round;Excellent;;1;;25823,120161406634;9219,648821858118;35042,76898326475
2223;10274;1,09;GemEx;I1;G;Very good;63,1;;;6.53x6.57x4.13;Excellent;Botswana;Round;Good;;2;;41096,99032990921;41202,14692007562;82299,13724998484
2224;10275;1,12;AGSL;SI2;G;Excellent;62,7;;;6.6x6.65x4.15;Excellent;Botswana;Round;Excellent;;2;;72281,28783242317;61045,706504420144;133326,99433684332
2225;10276;1,12;AGSL;SI2;H;Excellent;62,0;None;;6.62x6.66x4.12;Excellent;Russia;Pear;Excellent;57,0;2;;41734,94051190241;45117,01531145768;86851,9558233601
2226;10277;1,12;AGSL;SI2;E;Excellent;;None;;6.71x6.73x4.08;Excellent;Botswana;Oval;Excellent;59,0;2;;206680,58638982664;146458,8136018338;353139,39999166044
2227;10278;2,5;AGSL;VS2;F;Excellent;;None;;8.66x8.7x5.37;Excellent;Russia;Pear;Excellent;55,0;2;;203965,73457503965;148217,5250354342;352183,2596104739
2228;10279;1,12;AGSL;VS1;H;Excellent;60,0;;;6.73x6.78x4.05;Excellent;Botswana;Princess;Excellent;60,0;2;;159232,14576459173;116304,49892736024;275536,644691952
2229;10280;1,09;AGSL;SI2;G;Excellent;62,2;None;;6.56x6.59x4.09;Excellent;Botswana;Round;Excellent;;4;;54585,9277618575;36623,11186158387;91209,03962344138
2230;10281;2,5;GemEx;VS1;H;Excellent;62,5;None;;8.63x8.67x5.4;Excellent;Canada;Princess;Excellent;56,0;2;;31403,26199144514;42402,60698368685;73805,86897513199
2231;10282;0,62;AGSL;VS2;H;Very good;63,6;None;;5.32x5.37*3.4;Very good;Russia;Pear;Very good;;1;;41321,55993306769;39213,39928409427;80534,95921716196
2233;10284;3,05;AGSL;SI1;E;Excellent;;Medium;;9.28x9.36x5.78;Excellent;Zimbabwe;Round;Excellent;;2;;28976,0677791577;13931,108768374754;42907,17654753245
2234;10285;3,05;AGSL;SI1;E;Excellent;60,0;None;False;9.39*9.41x5.64;Excellent;Other/Unknown;Emerald;Excellent;59,0;2;;56594,183448452575;55289,96455395821;111884,14800241079
2235;10286;1,13;GemEx;I1;G;Excellent;;None;;6.79x6.83x4.07;Excellent;Russia;Emerald;Very good;57,0;2;;35838,2551596128;41344,17594670163;77182,43110631444
2236;10287;1,13;AGSL;VS2;D;Excellent;59,8;Faint;;6.81x6.84x4.09;Excellent;Zimbabwe;Emerald;Excellent;59,0;2;;38264,840717668696;19834,286584899848;58099,127302568544
2238;10289;1,73;AGSL;SI1;H;Excellent;61,8;None;;7.7x7.72x4.76;Excellent;Botswana;Pear;Excellent;56,0;2;;17122,841014830174;25991,547919315362;43114,388934145536
2240;10291;1,73;AGSL;VS2;G;Excellent;62,2;None;True;7.67x7.71x4.78;Excellent;DR Congo;Round;Excellent;58,0;4;;44497,95084742536;13551,852553008674;58049,80340043403
2241;10292;1,76;AGSL;SI2;F;Excellent;;Medium;;7.68x7.71x4.78;Excellent;Australia;Emerald;Excellent;;2;;57858,28413619974;55288,92166264419;113147,20579884393
2242;10293;1,73;AGSL;VS2;H;Excellent;60,4;None;;7.75x7.78x4.69;Excellent;Russia;Round;Excellent;;3;;35103,08876078277;38658,21872707107;73761,30748785383
2243;10294;0,6;AGSL;VS2;F;Very good;62,4;;;5.38x5.4x3.36;Very good;Russia;ROUND;Good;56,0;1;;231988,38666677446;160385,5055862295;392373,89225300396
2244;10295;0,6;AGSL;VS1;I;Excellent;62,8;None;;5.36x5.4x3.38;Excellent;Angola;Round;Excellent;56,0;1;;221367,2117205724;143375,10562622585;364742,31734679826
2245;10296;0,6;AGSL;SI1;K;Excellent;61,2;None;False;5.44x5.46x3.33;Excellent;Russia;Round;Excellent;;1;;84022,67635316846;66350,70631707272;150373,38267024118
2246;10297;0,6;AGSL;VS1;H;Excellent;;None;;5.38x5.42x3.35;Excellent;South Africa;Round;Excellent;;2;;130531,78340231357;97769,51816846579;228301,30157077935
2247;10298;0,62;AGSL;SI1;E;Excellent;61,4;None;False;5.48x5.52x3.38;Excellent;DR Congo;Round;Very good;57,0;1;;168877,768473494;100133,38221343826;269011,15068693226
2248;10299;0,62;AGSL;VS1;L;Very good;60,2;Faint;;5.46*5.63x3.34;Good;Botswana;Cushion;Good;;1;;40165,60167106868;34994,72028227727;75160,32195334595
2249;10300;0,62;GemEx;VS2;F;Excellent;60,7;None;;5.49x5.51x3.34;Very good;Russia;Round;Excellent;59,0;1;;176952,60958779015;125383,9131746027;302336,5227623929
2251;10302;2,03;AGSL;I1;E;Very good;61,5;;;8.16x8.21x5.04;Excellent;Angola;Round;Very good;57,0;2;;32247,101056458963;28826,86989659304;61073,970953052005
2252;10303;2,03;AGSL;VS1;E;Excellent;61,1;None;;8.15-8.21x5;Excellent;Canada;Round;Excellent;;2;;18681,256991028575;34342,94268079878;53024,19967182735
2253;10304;0,6;AGSL;SI2;D;Very good;61,9;Medium;False;5.37x5.34x3.32;Excellent;Botswana;Emerald;Excellent;58,0;1;;79501,48971037591;59993,36576581908;139494,855476195
2254;10305;0,6;AGSL;SI2;E;Excellent;;Strong;;5.42x5.4x3.36;Excellent;Canada;Round;Excellent;58,0;1;;81436,93793629923;68584,37112252579;150021,30905882502
2255;10306;0,6;AGSL;SI2;F;Very good;62,6;Faint;;5.39x5.34*3.36;Excellent;Russia;Round;Excellent;58,0;1;;96696,09220824802;74404,88396040048;171100,9761686485
2256;10307;1,7;AGSL;VS1;I;Excellent;62,6;None;;7.61x7.65x4.77;Excellent;Canada;Round;Excellent;56,0;2;;65789,98833433409;64281,366159478406;130071,3544938125
2257;10308;1,7;AGSL;VS2;D;Excellent;61,7;Medium;;7.62x7.67x4.72;Excellent;Russia;Round;Excellent;57,0;2;;144599,51972557907;110489,25620269687;255088,77592827595
2258;10309;2,5;AGSL;SI1;I;Excellent;62,0;Strong;;8.66x8.73x5.39;Excellent;Russia;Round;Excellent;59,0;4;;41454,416073447814;31761,85358601904;73216,26965946685
2259;10310;1,71;AGSL;VS2;H;Excellent;62,6;;;7.59x7.61x4.76;Excellent;Russia;Radiant;Very good;;4;;37226,35748344547;29074,84833347476;66301,20581692024
2260;10311;2,02;AGSL;SI2;H;Very good;61,7;;;8.01x8.04x4.96;Excellent;Russia;Round;Very good;57,0;2;;11772,332254544126;26075,25322286665;37847,58547741077
2261;10312;2,02;AGSL;SI2;J;Excellent;62,2;Faint;;8.07x8.09x5.03;Excellent;Angola;Round;Excellent;57,0;2;;8400,07628485446;13671,668175791121;22071,744460645583
2262;10313;1,26;AGSL;SI1;F;Excellent;61,8;None;;6.93x6.96x4.29;Excellent;Russia;Marwuise;Excellent;58,0;2;;29304,045712213516;37216,96404453073;66521,00975674424
2263;10314;0,7;AGSL;SI1;D;Very good;63,8;None;;5.56x5.6x3.56;Very good;Russia;Emerald;Very good;58,0;1;;90695,37494408387;70591,32308733951;161286,69803142338
2264;10315;1,56;GemEx;VS1;I;Excellent;62,1;None;;7.41x7.46x4.62;Excellent;DR Congo;Oval ;Excellent;56,0;4;13769,420694287568;17038,33844103188;-3924,604446472291;13113,733994559589
2265;10316;1,56;AGSL;SI2;E;Excellent;62,3;None;;7.37x7.69x4.6;Excellent;Russia;Marquise;Excellent;57,0;4;;32171,909881610896;25862,658396714258;58034,568278325154
2266;10317;1,54;AGSL;SI1;G;Excellent;61,2;None;;7.43x7.49x4.57;Excellent;DR Congo;Round;Excellent;56,0;2;;16868,922940861874;9170,005164015554;26038,92810487743
2267;10318;1,54;AGSL;SI1;H;Excellent;62,5;;;7.35x7.38x4.6;Excellent;Canada;Oval;Excellent;57,0;3;;16332,559129860898;30606,16537660146;46938,72450646236
2268;10319;1,3;AGSL;VS1;J;Excellent;59,9;None;;7.09x7.1x4.25;Excellent;Russia;Princess;Excellent;;3;;100069,70836045033;79945,64282217002;180015,35118262033
